Occupancy status,Housing type,Income class,Heating energy,Energy performance,Income class owner,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Landlords,Single-family,C1,Power,E,C1,2424.084521822404,2460.369396280795,2496.8805057403956,2533.480126622168,2570.0409160551467,2606.4453296663205,2642.5850683359226,2678.3605525678618,2713.6804231856486,2748.461067121146,2782.626167171347,2816.1062743891544,2848.8384023436383,2880.7656421524152,2911.8367968279777,2942.006034789368,2971.232561154271,2999.4803060140207,3026.717628879172,3052.917038691794,3078.0549283973546,3102.111323623696,3125.069644582327,3146.9164806321337,3167.641377062821,3187.236633029229,3205.6971106122824,3223.0200542414636,3239.2049199806656,3254.253214154541,3268.1683408113927,3280.955457836095,3292.6213409625498,3303.1742555349256,3312.623835539373,3320.9809695167532,3328.257692921487,3334.467086920241,3339.6231836236307
Landlords,Single-family,C2,Power,E,C1,3003.12457300168,3078.9051362671785,3152.273537899154,3223.203645465717,3291.6760270736427,3357.6774452506183,3421.200381429016,3482.242589337912,3540.8066757000233,3596.899706714307,3650.5328389526576,3701.7209730419772,3750.4824292358267,3796.8386435645175,3840.8138827969933,3882.4349781243777,3921.7310759026914,3958.73340454531,3993.4750566404255,4025.990785637139,4056.3168159321835,4084.490665897595,4110.550982840627,4134.537389301852,4156.490340245942,4176.450989906241,4194.4610683690435,4210.562767043112,4224.798632498427,4237.2114681263365,4247.844243096787,4256.740008486624,4263.941819741579,4269.492665388474,4273.435401500255,4275.812691527096,4276.666951048862,4276.040297538339,4273.9745052192675
Landlords,Single-family,C3,Power,E,C1,2538.1319146321553,2628.867863369568,2717.963244016022,2805.3019481561564,2890.77993407802,2974.3044661110484,3055.7933949556364,3135.174476954101,3212.384730351498,3287.3698266871706,3360.083515631562,3430.4870812481436,3498.548828572631,3564.24359886906,3627.5523113426416,3688.461531188551,3746.963061872973,3803.0535604833426,3856.7341749599073,3908.010202353613,3956.8907666075274,4003.388515246319,4047.5193336640846,4089.302076219688,4128.7583135341865,4165.912094381502,4200.789722232917,4233.41954532848,4263.83175957377,4292.058223519027,4318.132284706176,4342.0886171735865,4363.963069006552,4383.792519776413,4401.614747186627,4417.4683023840025,4431.3923933192855,4443.426776221315,4453.611655244695
Landlords,Single-family,C4,Power,E,C1,2266.0045615249055,2292.737163817613,2318.464354809741,2343.148417771608,2366.757470307789,2389.265008658473,2410.649482252032,2430.8938966147025,2449.985442859674,2467.9151520861255,2484.6775731782204,2500.2704723066117,2514.6945530866014,2527.9531960209133,2540.0522154909854,2550.9996340097164,2560.8054721308413,2569.481553069685,2577.0413210942993,2583.4996729892464,2588.872801474589,2593.178050076709,2596.433778494282,2598.6592378653477,2599.874455476083,2600.1001277924493,2599.357725396911,2597.669395967436,2595.0572630935003,2591.5437681112885,2587.1515988005403,2581.9036240091355,2575.822833474502,2568.932282745565,2561.255042766853,2552.8141537827983,2543.6325831757226,2533.733187297135,2523.1386773476233
Landlords,Single-family,C5,Power,E,C1,1205.1264890188554,1225.4104398400652,1244.8494487770786,1263.4417194689631,1281.1874992043754,1298.0888963875013,1314.1497107613443,1329.375275565114,1343.77231085423,1357.348787259556,1370.1137995323213,1382.077449142395,1393.2507354777497,1403.6454550545327,1413.274107992347,1422.1498116305277,1430.2862205979848,1437.697452932236,1444.3980218457582,1450.4027728424476,1455.726825707908,1460.3855211605046,1464.394371756564,1467.7690167986095,1470.5251810533996,1472.6786368047667,1474.2451692480383,1475.2405448968273,1475.6804827984354,1475.580628345654,1474.956529483965,1473.8237687232415,1472.1977756909487,1470.0936745305103,1467.5264181534203,1464.510774303958,1461.0613131288517,1457.192396281745,1452.9181675903694
Landlords,Single-family,C1,Power,D,C1,377.5147204297169,401.2188852862448,424.97879884165087,448.7873052337415,472.63692833785325,496.5199148296985,520.4282744155631,544.3538173815149,568.2881896059997,592.2229051730726,616.1493767240192,640.058943643022,663.9428982368795,687.7925100104409,711.5990480838439,735.3538019522703,759.0481006227659,782.6733302266946,806.2209501949507,829.6825080987667,853.0496532035089,876.314148839143,899.4678836341424,922.5028816892003,945.4113117735606,968.1854955509087,990.8179149502041,1013.3012187108828,1035.628228154933,1057.7919422304278,1079.7855418680028,1101.6023937209402,1123.2360532957778,1144.680267538465,1165.9289769034278,1186.9763169379576,1207.8166194057214,1228.444413014107,1248.8544238084762
Landlords,Single-family,C2,Power,D,C1,678.3722113536595,707.5912165918354,736.942986067445,766.407255491944,795.9641339459927,825.5941193596725,855.2781120240782,884.9974262706667,914.7338004468568,944.469405308694,974.1868509531396,1003.8691923618536,1033.499933708605,1063.06303151196,1092.5428966473091,1121.9243954241056,1151.1928497305926,1180.33403632822,1209.334185364998,1238.1799781975722,1266.858544544464,1295.3574590634742,1323.6647373770936,1351.7688316073209,1379.6586254902845,1407.3234290485043,1434.752972933332,1461.9374024451154,1488.8672712680147,1515.5335349475886,1541.9275441363568,1568.04103766932,1593.8661354538622,1619.3953312307467,1644.6214852174382,1669.5378166519774,1694.1378962458703,1718.415638605329,1742.3652946788125
Landlords,Single-family,C3,Power,D,C1,1576.8145019381293,1599.3084456988365,1622.1270037420868,1645.248659674538,1668.6519480199593,1692.3154959590452,1716.2180616692985,1740.338569466558,1764.6561419392967,1789.1501292566206,1813.8001358327463,1838.5860444652228,1863.4880381668634,1888.4866198202171,1913.5626296964035,1938.6972611256479,1963.872074345083,1989.0690086514778,2014.270392969382,2039.4589549709438,2064.617828796784,2089.7305615172286,2114.781118383981,2139.7538869699356,2164.6336803058293,2189.4057390031676,2214.0557325251307,2238.569759631943,2262.934348064375,2287.136453517224,2311.1634579503693,2335.0031673317694,2358.64380880663,2382.074027379405,2405.282882136365,2428.259842045026,2450.9947813536805,2473.477974679377,2495.700091870549
Landlords,Single-family,C4,Power,D,C1,2370.3585967930653,2376.7981217692077,2383.275433100893,2389.78072832187,2396.304357506091,2402.836837265008,2409.3688631294604,2415.8913204354944,2422.395293825759,2428.8720754707683,2435.313172114821,2441.710311008796,2448.055444857334,2454.340755849369,2460.5586587845155,2466.7018034654684,2472.763076358382,2478.7356015885885,2484.61274132804,2490.3880956475305,2496.0555018509517,2501.6090333668267,2507.0429982151663,2512.351937098521,2517.53062117338,2522.5740494817637,2527.477443561586,2532.2362460650993,2536.846126823395,2541.302970738806,2545.60287413225,2549.742140963432,2553.717278909062,2557.5249953435796,2561.162193229617,2564.625966931214,2567.9135979548787,2571.0225506652455,2573.9504680208797
Landlords,Single-family,C5,Power,D,C1,333.5408304854286,343.54669853907967,353.5550191827749,363.55949591419056,373.5539916632908,383.53253149392447,393.4893047193601,403.4186664798658,413.31513882720554,423.1734113578235,432.98834143674236,442.75495403609926,452.4684412401267,462.1241614434767,471.71763824574714,481.24455911237203,490.70077380034667,500.08229257520856,509.38528424106477,518.6060740126231,527.7411412344374,536.7871169773633,545.7407815178827,554.5990617191501,563.3590283357786,572.0178932318829,580.5730065492272,589.021853825482,597.3620530729503,605.5913518250734,613.7076241570644,621.7088657609419,629.5931942786165,637.3588478875672,645.0041792245745,652.5276524037869,659.9278400446759,667.203420328491,674.3531741013522
