,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Emission (MtCO2),46.43459703630897,45.36625472723873,44.39789273154419,43.51419510191258,42.703393258881206,41.95539047105444,41.26199912909306,40.61663864223743,40.013553732611,39.44800261627318,38.91582139648214,38.41342178134357,37.9379552359798,37.48658593244322,37.05780851356261,36.6502733353607,36.2619484087153,35.89313738993438,35.54537277826064,35.21100143132879,34.88724296012208,34.572099380397134,34.26544150602466,33.96653174718253,33.67453013631787,33.389695244624725,33.11085283920697,32.83707650961936,32.56754953706278,32.30272995727788,32.04174738500109,31.7846735484046,31.531871148937334,31.282371695433156,31.036333034762183,30.7939584418612,30.55536606589368,30.324136572975803,30.096795810297593
Consumption conventional (TWh),449.76774310273885,438.99737772531745,429.0414440427732,419.81313104782674,411.21836553218105,403.1772134209056,395.6244235737541,388.50686319326945,381.7783166831906,375.3999913793466,369.3378461748545,363.56222518634826,358.0488292485384,352.7739858090975,347.72684486964596,342.8994743451366,338.270346477352,333.8482932589751,329.6476874980688,325.60240273574584,321.6892409282452,317.8871926840299,314.2140847789432,310.6417031855191,307.16226665375734,303.77969098181023,300.47866507252934,297.2500203716686,294.08491625195677,290.99177512193256,287.957902699516,284.9818048530895,282.0675379087107,279.21531442703844,276.44060463702317,273.71505751908364,271.03916914842773,268.4436351873574,265.8966501829468
Consumption actual (TWh),299.31913671610755,294.67981633250025,290.3445358345431,286.28774107614817,282.4749467939141,278.8743770777612,275.46094934488303,272.21533409290765,269.11977082499135,266.1598734174187,263.32255389094337,260.5963476264645,257.9730280305887,255.44285128367645,253.00295147762657,250.65041114943725,248.37827720688037,246.19264683276964,244.1030932109897,242.07694421476077,240.10186997351104,238.16981505963108,236.29361532909823,234.45686930808571,232.6536997261624,230.88696748077294,229.149521263845,227.43571332685576,225.74184634249318,224.07001841006567,222.41582862488232,220.77968061826306,219.16331335445733,217.5713064281269,216.01274107840732,214.4721224713496,212.95028055037946,211.46513657606567,209.99998423899024
Consumption Power (TWh),45.59905051094946,45.286942868931185,44.969954761405326,44.64979393000571,44.328160352427915,44.0059705446985,43.68402886770154,43.36310070595307,43.04362767227807,42.72601845060048,42.41050401346899,42.0972488755923,41.786538434781505,41.4783535740764,41.1729595290853,40.87049105344146,40.57099645926918,40.275027976743004,39.98325896607457,39.69583391549891,39.41270712548366,39.13358053427491,38.864266369712155,38.60223599820115,38.342428203754665,38.09195298868236,37.843940340981575,37.59689003306606,37.35080510891484,37.10556460303906,36.861113607747406,36.617505321246504,36.37486024503306,36.13330367696008,35.89503185626979,35.65986834611675,35.42580646793562,35.192906137927345,34.961224990770646
Consumption Natural gas (TWh),122.4689290747837,120.13105612940123,117.98657241283885,116.00436785427549,114.16136465523338,112.43822673945573,110.8197035329131,109.29375039471472,107.8499555057815,106.479782782089,105.17574933865873,103.93142245916994,102.74170408073057,101.60146333335756,100.5096975594316,99.46621871727272,98.46683494123724,97.51675636383196,96.6158067607827,95.74175268680834,94.8856694949079,94.04631654440851,93.22206969097547,92.41237974139837,91.61930912819903,90.83970940743073,90.07434187907417,89.32144570152391,88.57754421011435,87.84617068114802,87.12364054121649,86.40957816781594,85.70401567115393,85.00597135851635,84.31519663075112,83.63196758484203,82.95882783982559,82.31300568902545,81.67829990325984
Consumption Oil fuel (TWh),56.4821825324762,54.412390065933415,52.57427345207753,50.93288380604356,49.46054104439634,48.13346617914716,46.93202728050959,45.84022238468796,44.84409641686109,43.93209535431739,43.094136541610915,42.32153921045908,41.60731799337912,40.94473173219182,40.32878532114298,39.75453839251196,39.217502743722406,38.71467483738762,38.25148001169984,37.81575495918304,37.403756911516204,37.009159661144,36.62936977583047,36.26349343072274,35.90978478437619,35.567465735545255,35.23553263160189,34.91269451472938,34.598468736020095,34.292034331758835,33.992894952810815,33.701561200353886,33.419285148727624,33.14312538339508,32.87260043932856,32.6083617377083,32.35012533070222,32.09851153767901,31.85247590584598
Consumption Wood fuel (TWh),74.76897459789816,74.84942726823438,74.81373520822139,74.70069548582345,74.52488074185649,74.29671361445988,74.02518966375884,73.7182606075519,73.38209123007071,73.0219768304118,72.64216399720469,72.24613708124316,71.83746752169753,71.41830264405064,70.99150906796667,70.5591629862111,70.12294306265153,69.68618765480707,69.25254747243254,68.82360265327051,68.39973644160325,67.98075831980364,67.57790949258015,67.17876013776349,66.7821776098325,66.38783934911461,65.99570641218737,65.6046830775364,65.21502828744387,64.82624879411976,64.43817952310759,64.05103592884674,63.66515228954273,63.28890600925537,62.92991215205784,62.5719248026825,62.21552091191601,61.86071321143388,61.507983439113765
Heating intensity (%),0.7332466914484328,0.7432959708051733,0.7527356465784328,0.7616034367700922,0.7699722000695968,0.7778766362019051,0.7853577484523867,0.7924622604807933,0.7992209869629376,0.8056663925727252,0.8118224441837604,0.8177105373563688,0.8233596653346846,0.8287818443381201,0.8340002498609631,0.8390264289839479,0.843868423512768,0.8485475236854642,0.8530586241112904,0.8574243491722822,0.8616556942584607,0.8657581330677794,0.8697174289467646,0.8735486699125894,0.8772491913036861,0.880813424942276,0.884255611309684,0.8875716022336089,0.8907724755215403,0.8938571797953611,0.8968323205271382,0.8997057030043473,0.9024837562499984,0.9051786417425371,0.9077892715383582,0.9103285240019869,0.9128070297568528,0.9152183816761639,0.9175763263646852
Heating intensity C1 (%),0.583986048064517,0.5956475729591355,0.6066387980002924,0.6169796444286146,0.6267484055696412,0.6359727537829545,0.644694220642716,0.6529662693701721,0.6608212053752581,0.6682962475633499,0.6754175265271275,0.6822090355910854,0.6887066310185262,0.6949223294910267,0.7008874010135937,0.7066174101075736,0.7121202528948791,0.717428189975059,0.7225404060165692,0.7274681462189717,0.7322221506373865,0.7368057421416541,0.7412116288606959,0.7454549684351586,0.7495280195102595,0.753434357917047,0.7571825025016161,0.7607652088081479,0.7641950573004008,0.7674746125026587,0.7706108848408741,0.7736152013286567,0.7764982072498018,0.7792746417213593,0.7819490654088044,0.7845349465953404,0.7870330593849022,0.7894468634522354,0.7917955097927832
Heating intensity C2 (%),0.6544482939201209,0.6651975985703501,0.6753427872625444,0.6849083114464506,0.6939622233729572,0.7025303424539106,0.7106499480695845,0.7183673378639971,0.7257119604162436,0.7327166056016526,0.7394046881478753,0.7457977023792668,0.7519272576505234,0.7578046988186092,0.7634571901902084,0.7688989846946872,0.7741375141212022,0.7792010396723303,0.7840895423626584,0.7888127557433667,0.7933797455311452,0.797793945990968,0.8020493570171744,0.8061593110877346,0.8101036128225454,0.813892567047384,0.8175390973146859,0.8210375478508161,0.8243996678662933,0.82761504493944,0.830699085733386,0.8336630201084287,0.8365110378526824,0.8392662276828263,0.8419323411119414,0.8445211961921724,0.8470439074635718,0.849499328841678,0.8518944267949473
Heating intensity C3 (%),0.7312676430021602,0.7408153395338428,0.7498220179914977,0.7583149014318193,0.76635635810462,0.7739736821609343,0.7812018519736751,0.7880826736046438,0.794643006538256,0.800912247798526,0.8069115264763224,0.8126601565986317,0.8181851680916101,0.8234968472247619,0.8286119901137264,0.8335343163089285,0.8382882563851055,0.8428949518076142,0.8473402072374586,0.8516498085584163,0.8558207353622728,0.8598680042210776,0.8637872176836346,0.8675890467659451,0.8712659375670552,0.8748203624766739,0.8782584452800655,0.88157381221435,0.8847756373079195,0.8878650469094538,0.8908465420006524,0.8937282497781164,0.8965177876082352,0.8992259852952152,0.9018421732068932,0.9043768226292607,0.9068545354371952,0.9092747449713486,0.9116385957621567
Heating intensity C4 (%),0.7947980685405481,0.8042111023181135,0.8130369042588023,0.8213210603096344,0.8291368300987061,0.8365226270783893,0.8435197497980245,0.8501726521863124,0.8565115250708103,0.8625668120518349,0.8683613811621049,0.8739154127358529,0.8792551248397722,0.8843924059731816,0.889349088359246,0.8941377541842691,0.8987581368812202,0.9032107152608544,0.9075226296375549,0.9117080166208665,0.9157815376501811,0.9197449756642033,0.9235907568913645,0.9273205856229647,0.9309400260575716,0.9344115494595068,0.9377726215450135,0.9410203369323409,0.9441706253396986,0.9472241548287776,0.9501846670094102,0.953057389138468,0.9558467110578195,0.9585585185755815,0.9611896997015555,0.9637623315682844,0.9662844782511846,0.9687579888253426,0.9711866938582882
