,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Heating intensity C5 (%),0.8650006350914924,0.8718228169840694,0.884337414859503,0.9017447119994899,0.9039099319182439,0.905863647292991,0.9073403247395441,0.9088379925448351,0.9103298087340467,0.9151010404936593,0.9199322776627852,0.9247189994099687,0.9293767027543474,0.9338173698421979,0.9381038674140042,0.9422440881959071,0.9463611365109997,0.9505816329737578,0.9550014468592692,0.960339710279542,0.965556328011226,0.9706395401740854,0.9755534863449787,0.9803446036619945,0.9851666682496104,0.9898804674284092,0.9944891113175148,0.9989862512250415,1.0033331419757694,1.0078056790388488,1.0121805769882022,1.0165166762943485,1.0207151282487468,1.0248320541204978,1.0289032890848688,1.0329093448730033,1.0368582287629307,1.0407515337958957,1.0445937504299312
Stock (Thousands),23972.6396172026,24254.163899013914,24527.7518008499,24792.451919254443,25049.544472663187,25298.4353531252,25539.272182138728,25772.966155413786,25999.669301088168,26219.916498349765,26433.856238703378,26641.6323294985,26844.168704341115,27041.215555218703,27233.698154353733,27421.755015381805,27605.121442372656,27785.120282582477,27961.081629568314,28133.124559024924,28301.363773508583,28465.50570459484,28624.43835258433,28778.6584867915,28927.03571490252,29069.241656645805,29205.351110732467,29334.207898678593,29456.286272263194,29571.239775903658,29679.12952808779,29780.42806577194,29875.609329539373,29965.562406367415,30050.35039247948,30130.864954736597,30208.00042758597,30281.820634855354,30352.8039442441
Stock G (Thousands),3821.034095365701,3609.1966071459706,3416.199513272576,3241.2733587108496,3077.6449242742456,2924.0901910064244,2779.415372925792,2642.6707491858747,2513.006934029522,2391.4216551747145,2277.39715771798,2170.432228323782,2070.0406931427883,1975.752994103571,1887.1888652889593,1803.983802239786,1725.853581569135,1652.5707041506362,1583.9423699894712,1519.9799728988296,1460.3173367655518,1404.619188262312,1352.5783123513481,1303.9129481870991,1258.392815173613,1215.7725910284955,1175.8272849448472,1138.350558052083,1103.1533749039152,1070.087152185275,1038.9851975224383,1009.6956507503126,982.0801258189217,956.0124355018439,931.3793459347049,908.0750762093813,886.0030412226545,865.0749639469825,845.2100728961282
Stock F (Thousands),3852.4959984486304,3790.9996935773906,3718.1631414745957,3638.268845118001,3549.540236595017,3453.5260204320307,3351.5116485933013,3244.6792103598473,3134.064051429932,3021.618239588046,2908.258312143836,2794.680890812117,2681.457825282067,2569.052800213454,2457.9568073084997,2348.4543812926618,2240.9844570607443,2136.7886177120386,2036.4569471780248,1942.8986125905978,1852.320840838522,1765.5060255180488,1686.4113137433146,1611.7044541948312,1541.3697762648876,1473.199456286264,1407.6659804824383,1345.1319454470768,1288.3944313628688,1236.5978417869728,1189.9118627959379,1145.023498662713,1102.1672729148577,1062.5189334455479,1024.9894646786072,989.9298721988091,956.8050504553687,924.9636314899107,894.3691660534307
Stock E (Thousands),7189.479522607001,7270.317002213986,7345.004952629595,7411.649984313643,7471.685935297819,7524.530414257408,7569.639644868482,7606.5287746007125,7634.682307346419,7654.298074579028,7665.292044649083,7667.822874283533,7662.080386605678,7648.321629201938,7626.790328840213,7597.814279053298,7561.659701846145,7517.767561970908,7466.264025821475,7405.284556419593,7339.130998113166,7267.5041335186415,7186.846134413154,7100.866738124452,7009.960641502818,6916.678024833662,6820.853224001464,6722.395532947568,6618.806042366754,6511.2229943395305,6399.6693384180935,6284.010440797929,6171.448372884626,6057.285369205448,5942.68367060007,5824.424074237523,5709.1967256308435,5594.640109885611,5480.852267745841
Stock D (Thousands),5856.023993071073,5891.55393997288,5926.620040236495,5960.204647231129,5995.612906938074,6032.789905816259,6071.716924108898,6112.244824236173,6154.294280411765,6196.431716837686,6238.463181243829,6280.121571904,6321.172771850751,6361.372003033232,6400.439206290857,6438.188936958821,6474.349526600962,6508.541694495986,6540.8675570998075,6570.929076344009,6598.644424739202,6623.908751576906,6646.647892134128,6666.804944506006,6684.345253217817,6699.239487225574,6711.466728236651,6721.017691082132,6727.847546476804,6731.982744239786,6733.437373129519,6735.853828507381,6732.006244147983,6725.590388693042,6716.705887080026,6708.357723509155,6694.537453488405,6678.397538965191,6659.9990897477155
Stock C (Thousands),2815.8020815271893,2839.328227752555,2861.5495435395533,2881.952596106895,2903.414249061285,2926.10729264973,2950.302427276272,2976.1952991614967,3003.9491005247514,3032.190465835908,3060.710037403728,3089.3724005568697,3118.0063925744025,3146.4797820649515,3174.598127173059,3202.172093832955,3228.974937560938,3254.8819913961574,3279.279434505357,3301.8016115078326,3322.365589716418,3340.9361837697884,3357.510270554358,3372.104819099511,3384.7363833514205,3395.4482173278293,3404.303567210039,3411.39821228702,3416.8212993439756,3420.65089907704,3423.002496648261,3424.0011122506708,3423.727755037405,3422.104305518022,3419.57907812833,3416.0510554583007,3411.5938059223367,3406.2431139466107,3400.055812807796
Stock B (Thousands),404.56070703000006,445.81469433390214,486.99235425666103,528.0111093477133,569.5933236180786,611.8367194830234,654.8825852299608,698.8819585087541,744.0087169219886,789.9979663210296,836.9120987865741,884.769248030254,933.6678880720443,983.6913645990528,1034.9195309938675,1087.4367689488613,1141.2592390491175,1196.4612781535986,1252.9902221351854,1310.6042911723307,1369.303451573381,1429.0441739817988,1489.7782551504908,1551.4161995827667,1613.826860940692,1676.8729312957435,1740.4112406214163,1804.268370893223,1868.2914237132916,1932.2486662479785,1995.9799023892538,2059.3151056406314,2122.114236162128,2184.412069736509,2245.7193370175196,2306.1198588306916,2365.5024865803334,2423.811172064707,2480.9644615019647
Stock A (Thousands),33.243219153,41.52521354569642,50.595268205587395,60.446343823229775,71.28898961305224,83.16429175328334,96.13007809433947,110.24027294546151,125.56565847641183,142.02943674864864,159.65676669723098,178.47697113646166,198.51889724767227,219.82697652512735,242.4389451055497,266.396390769297,291.7596503275638,318.50230730139026,346.66429890826527,376.19410770966147,407.11103366649905,439.45304315265804,473.25092428518616,508.53742206122433,545.3120838418755,583.6003087016459,623.4201526439103,664.7920488081683,707.7126296135859,752.1778584603719,798.1895998917148,845.7490228191244,894.8418868053164,945.4630465054252,997.5929185146584,1051.2167675532194,1106.3212541991436,1162.8724357638548,1220.8560869193684
Stock BBC (Thousands),0.0,213.65001895088918,422.74200462965194,626.7144156735686,826.2940864781312,1021.1079403787957,1211.2177864288349,1397.1346839133064,1578.9307489003775,1756.9034973354583,1931.1260880612483,2101.6705372084166,2269.067664140714,2433.1605895523867,2594.4838249891045,2753.1117087379134,2908.8828168349464,3062.5669416171677,3213.766163763862,3362.544513342665,3508.965861501347,3652.8517755764533,3793.5461936917973,3931.3369598111185,4065.5563661303554,4196.00783502363,4322.732033987593,4445.046199981289,4563.227438340673,4677.066908232401,4786.599482888097,4892.101236809973,4993.8494482523465,5092.365977029109,5187.687012832647,5280.336474898802,5370.84009601986,5459.236303923936,5545.803923199136
Stock BEPOS (Thousands),0.0,151.7785015206369,299.88498260517906,443.93061892940506,584.4698207874726,721.2825773482498,854.4557146128487,984.390382502146,1111.1675030470062,1235.025445929252,1356.0405519998633,1474.2856072430761,1590.156185424993,1703.5574159249925,1814.8825183636222,1924.1966535482177,2031.3975315231016,2137.0391857845875,2240.8506101668713,2342.887817039412,2443.2042365944963,2541.682429238238,2637.869056260569,2731.9740012244947,2823.535534479029,2912.422804922956,2998.6708986041053,3081.8073391800385,3162.0320861413206,3239.204711334298,3313.3542744044707,3384.678169533184,3453.3739875157885,3519.8098807324573,3584.0136776929153,3646.3540518407267,3707.2005140670117,3766.581364868525,3824.6930633727184
Flow renovation (Thousands),,469.176704687738,457.98955492428973,444.3727168911477,441.37724228478186,438.5923998272356,436.29948605613055,434.2704320038773,432.569069913271,427.8280158395008,423.0708747708628,418.4106287169676,413.94683257241275,409.7650742198501,405.7856070839949,402.04316370915313,398.4226293700404,394.8567127717226,391.2883511562158,387.2506537401219,383.4979918149213,380.0418364880499,377.04708831605774,374.3106758783061,371.7014833954446,369.16305630236553,366.6957903472513,364.2976959759768,362.0903947955626,359.8599235762756,357.75386135842314,355.5992560045174,353.42561944420754,351.2800500126227,349.1042156277395,346.9266106842263,344.74258754166055,342.51881130616493,340.25830162349143
1 label (Thousands),,403.23917625819865,397.0052741043281,390.22261088169626,384.5182038559617,378.6920467918481,372.80454860073723,366.8882426220549,361.0109391334492,355.49744716527965,350.2652999054835,345.33752632100493,340.7286343311169,336.4476796378894,332.5235724226275,328.9388719336732,325.6954178715606,322.78992796411876,320.22957441235917,318.1219016283426,316.2467939231854,314.609374225006,313.2763460838426,312.1071317453298,311.053394602069,310.04312866255344,309.0647147365947,308.106130641357,307.2863002176611,306.50884226581286,305.7680179602203,304.9674652758296,304.11902191737676,303.23891017099277,302.30857619663414,301.320807485314,300.2712431199498,299.16178472812203,297.99530322615504
