Occupancy status,Housing type,Income class,Heating energy,Energy performance,Income class owner,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Landlords,Single-family,C1,Power,G,C1,3786.5254301195205,3599.4250109382265,3420.2616565088174,3249.3181474132343,3086.947913549406,2932.891452706622,2780.6095921087763,2635.4841903736756,2497.566805502204,2366.5240908784467,2242.033785377559,2123.7978248172467,2011.5285216067064,1904.9526272591963,1803.8090698998499,1707.849910589404,1616.8355114789101,1530.538372334045,1448.7412246846054,1371.2365929259383,1297.8258025282792,1228.3211438578078,1162.5417917062382,1100.314743765891,1041.4734594774495,985.8606916802594,933.3249259565188,883.7202845562047,836.909109216504,792.7578536713839,751.1397431087848,711.9342184048701,675.0242562547006,640.2986927583657,607.6511109739978,576.9796265646878,548.1866824148595,521.1788223522401,495.86652671317154
Landlords,Single-family,C2,Power,G,C1,2404.513346976627,2271.089570585599,2144.382333410062,2024.441901641201,1911.3597850501321,1804.8473313926536,1700.7922468980446,1602.4131726915034,1509.6348615682052,1422.1528780382264,1339.6775499480452,1261.940411984702,1188.6854613542464,1119.6711657279725,1054.6687217914916,993.4623181947231,935.8459460603093,881.6253396699883,830.6165874890357,782.6456091886472,737.5475944061429,695.1675228214328,655.3576540302815,617.9778494587,582.894631927462,549.982524635128,519.1219422156348,490.1989859479804,463.1066627408373,437.7425352305979,414.01002796518827,391.81793631311433,371.07890696434845,351.71053131868507,333.6346462057601,316.7771109523687,301.06760218361865,286.43942070827677,272.8293025611889
Landlords,Single-family,C3,Power,G,C1,4446.458955239427,4216.639746827322,3997.260508371386,3788.5709881751463,3590.9005814446887,3403.86443879296,3219.817550177576,3044.9462395065907,2879.2402193809667,2722.2472817106604,2573.5331133248646,2432.6954324353733,2299.3478278547122,2173.12416976745,2053.6757780201465,1940.672339426865,1833.7961814677033,1732.746456423107,1637.2368043621807,1546.994689316982,1461.760292451164,1381.2884886071568,1305.3441337241395,1233.702989995035,1166.1500913375423,1102.4827518882232,1042.5065130379858,986.0349420604073,932.892372498711,882.9092704560836,835.9250956964084,791.787574810773,750.349692151108,711.4721474012218,675.0220627274008,640.8726783837074,608.9030614680084,578.9978294412676,551.0468837799078
Landlords,Single-family,C4,Power,G,C1,1264.294136888815,1185.5487626585402,1111.4371462147874,1041.8874558567015,976.8502113297179,916.0841798373297,857.4331912150915,802.4607957055737,751.0532067630746,702.9867695183884,658.0508444528576,616.0506539912541,576.8025641259312,540.1346944362265,505.88572217375355,473.9046635130942,444.04906351424427,416.1856269467464,390.1892868737526,365.9427061737622,343.3357402824969,322.26551524745065,302.63507587944355,284.35333533176714,267.3344898711908,251.49844565117758,236.76972241316648,223.07722384124583,210.35462667509884,198.53923157087576,187.57240458854548,177.39924669607527,167.96784976495812,159.22965895723667,151.13908235311754,143.65331269113,136.73215885871926,130.33788809549608,124.43505204775535
Landlords,Single-family,C5,Power,G,C1,521.7806407756099,488.96559419757614,458.10581465104116,429.16764227652544,402.12669556891245,376.8797257883714,352.5366722778786,329.73774666239086,308.4328988331815,288.5271175842954,269.93116536080436,252.56256034454083,236.34361797998073,221.2016810916242,207.06860973132243,193.8806879889129,181.57785891058003,170.10397409181624,159.4064030747271,149.43581962169299,140.14601582831907,131.49384936128897,123.4386856342453,115.94237500823797,108.96900382706575,102.48505835069759,96.4589766401954,90.86104822916843,85.66356672763027,80.84036220081066,76.36697975111493,72.2205343217778,68.37940617167654,64.82338353262288,61.53350104085769,58.49196428456913,55.682078466733174,53.0881817190146,50.69558202633968
Landlords,Single-family,C1,Power,F,C1,1058.7420916038577,1081.7890646419737,1097.352493394582,1106.6711253899684,1111.5167813612318,1112.586241305561,1105.801774792767,1095.8768742398088,1083.507452626893,1068.209195976601,1050.2241027647997,1029.7965236291,1007.1605176693689,982.5452737866605,956.1531485905899,928.1903400151003,898.844499189826,868.2947735034433,836.7133106973066,804.2394014838306,771.058232726648,737.3420430303834,703.2489029145073,668.9238624598211,634.4962468583781,600.0890774408014,565.8141495316061,531.7724733662704,498.0566279153241,464.74891311530496,431.9247581832811,399.65185490592063,367.9895246419978,336.99061821242265,306.7012952114293,277.16179809684763,248.40672938007205,220.4651664086599,193.3611896275405
Landlords,Single-family,C2,Power,F,C1,3061.007870152493,2991.1947200027926,2918.1577515269287,2842.876448324917,2766.6612084878407,2690.0018379225944,2608.860589417381,2527.5493943926954,2446.589976573783,2365.7068568727896,2285.0516601367085,2204.7749903415793,2125.0160527861462,2045.9071962295147,1967.5612610008718,1890.0901488763316,1813.5911924419631,1738.1543069199909,1663.8627501006524,1590.7801465528394,1518.9918902954184,1448.5743877592006,1379.5936479063062,1312.1065672267723,1246.159669638526,1181.7947416068341,1119.0458139473367,1057.9396853723445,998.4981875485893,940.7363391117825,884.665248538042,830.2915449324857,777.6165468235561,726.638078123829,677.3502378122691,629.7438385045571,583.8066745638741,539.523854735665,496.87807885726664
Landlords,Single-family,C3,Power,F,C1,2948.7772796828963,2915.5501591148823,2874.691777548964,2827.78390844379,2777.029415580224,2723.271409897879,2660.6777264761467,2595.718112800161,2529.2601022919125,2460.7556760637012,2390.483290176916,2318.722928482233,2245.7394699838915,2171.789726117459,2097.097482768043,2021.8894469763104,1946.3692689324535,1870.7298269554099,1795.1547893880445,1719.7923970667575,1644.8365302563923,1570.4654828528858,1496.84000291829,1424.1050817274865,1352.3874932313158,1281.8056126549639,1212.4642320210364,1144.4552917326134,1077.861166576525,1012.7520435721364,949.1902069025462,887.2292272897954,826.9128972575163,768.2778628128917,711.353342418377,656.1619726934271,602.7202132638167,551.0388448693835,501.12344943781846
Landlords,Single-family,C4,Power,F,C1,1321.661898442881,1294.9455271274628,1265.409054850475,1233.665903299984,1200.4818702631364,1166.2035672034397,1129.04322874562,1091.1146326084108,1052.747474334203,1013.8803040590924,974.6569532939394,935.2143829906302,895.6782662649255,856.1654552875565,816.7783106500234,777.6143983264465,738.7603392846491,700.2954200443053,662.2922502451788,624.8120128333487,587.9209652879107,551.6780510335898,516.1346179332303,481.3352213490547,447.31758934521207,414.1147452617612,381.75427591614624,350.25879565651536,319.64696776977536,289.93310527384875,261.12835685714487,233.24059255581514,206.2744168788486,180.23186173201603,155.1124713769659,130.91359325248337,107.63058645373418,85.25703366427754,66.41432721960611
Landlords,Single-family,C5,Power,F,C1,967.6098004756702,941.6991737681604,915.068846018559,887.9857531218188,860.7820847391347,833.5930564325728,805.3934867276678,777.29108874518,749.4248133355258,721.7593684722973,694.3420623067975,667.2179858908283,640.4276479499774,614.0081760289845,587.9909951711486,562.4057914028125,537.2778557946208,512.6297417788277,488.481468858358,464.848742434792,441.7493542978839,419.19844963561025,397.2082261590697,375.7883458547834,354.9458695279815,334.6862340687019,315.01281309674556,295.92709987819586,277.42928213750366,259.51787460674694,242.19039869896454,225.4432898535175,209.2717471003581,193.6701696821286,178.63213492327336,164.15051105712698,150.21753878971847,136.82491506391753,123.96386713436209
