,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Heating intensity C3 (%),0.7303704579204495,0.7388718234702185,0.7505559475121149,0.7664618838652517,0.7675549659075794,0.7695516438406618,0.7711075104570516,0.7716393208913346,0.774476584816621,0.7812978239076324,0.7879583459007807,0.7944297236436658,0.8006548501893195,0.8065880948207751,0.8122999909156747,0.817799872648871,0.8231821145997916,0.8285575163604241,0.8339904960438013,0.8403195978612622,0.8464126821921726,0.8522919970779336,0.857927910027075,0.863344905088078,0.8686714778832946,0.8738044701310983,0.8787371537203237,0.8834654651222679,0.8880141594342742,0.892510297349739,0.8968257692437904,0.9009770126364888,0.9049721144123819,0.9088166544161701,0.9125395635860291,0.9161298282295656,0.9196002547942788,0.9229378157042638,0.9261659901401575
Heating intensity C4 (%),0.7939349639089588,0.8016643614017647,0.8126492983441997,0.828561070301085,0.8299245969940534,0.832181319192225,0.8340483337246273,0.8349693230105129,0.8381704323440794,0.8450717994650454,0.8518547303281954,0.8585041628124834,0.8649849934835705,0.8712484457355167,0.8773340168274213,0.8832842278004371,0.8891703692132196,0.8950504640718094,0.9009800363316622,0.9077099360077341,0.9141374211965347,0.9205151608438261,0.9264877766087858,0.9322471339006624,0.937893870440313,0.9433345149859633,0.9485540913051549,0.9535611187955196,0.9583866311806647,0.9631463083519688,0.9677176547699086,0.9721108620277241,0.9763352124367508,0.9803982590204414,0.9843642519195077,0.9881441968524034,0.9917873776806602,0.9952985673063567,0.9986904339333217
Heating intensity C5 (%),0.8640696512914138,0.8743808305751996,0.8871086004973865,0.9035399204962123,0.9049675935852878,0.9073809488280841,0.9094093023832365,0.9104999072178203,0.9140619868977068,0.9216935241896198,0.9291680342807309,0.9364732060029138,0.9435755765466791,0.9504184857674248,0.9570744349984239,0.9635461579558083,0.9699053191500009,0.9762260967646939,0.9825309676617752,0.989691791664439,0.99650250241576,1.0030449200162483,1.0094625632771403,1.0154663800657078,1.0213158997573555,1.0269126588214792,1.032255688336262,1.0373493418627442,1.0422225348924274,1.0469984859323123,1.0516072112794164,1.0559226460334559,1.060052556481672,1.0640121075817468,1.0678298459328899,1.0714948416006842,1.075017177579425,1.0783963140491313,1.0816411248467703
Stock (Thousands),23972.6396172026,24254.163899013914,24527.7518008499,24792.451919254436,25049.544472663187,25298.435353125198,25539.272182138724,25772.966155413782,25999.669301088165,26219.916498349765,26433.85623870337,26641.632329498498,26844.16870434111,27041.21555521871,27233.698154353733,27421.755015381805,27605.121442372656,27785.120282582473,27961.081629568314,28133.124559024924,28301.363773508583,28465.505704594838,28624.43835258433,28778.6584867915,28927.03571490252,29069.2416566458,29205.35111073246,29334.2078986786,29456.28627226319,29571.23977590365,29679.129528087793,29780.42806577194,29875.609329539373,29965.56240636742,30050.35039247948,30130.864954736597,30208.00042758597,30281.820634855354,30352.803944244093
Stock G (Thousands),3821.034095365701,3532.9744612510335,3279.317181361387,3058.353033378883,2853.5125632826175,2663.734884107093,2484.375077609171,2317.2646553607,2163.6982263344635,2025.5323681218877,1901.3391321572867,1789.7487956839798,1689.461910315153,1599.2692831716925,1518.0832377995,1444.9214803062744,1378.899881991752,1319.219165158645,1265.1579295731697,1216.1353973584453,1171.5263226074592,1130.793962444515,1093.4755570813297,1059.1719569326342,1027.5394523105033,998.2796680162934,971.1335840953708,945.8758076190969,922.3107484077882,900.2709086920943,879.6039949806643,860.1762090704075,841.8683055095092,824.574744821024,808.2017473975246,792.6652358118456,777.8900183687203,763.8084458011299,750.3596987412969
Stock F (Thousands),3852.4959984486304,3693.8881507193655,3528.7011952378957,3366.7023227750046,3195.083220925588,3018.597549454221,2837.59006905101,2657.5621167441777,2482.797947849638,2317.6815937096762,2162.623573076643,2017.6542284484374,1884.1371578034923,1761.3542322406656,1650.6482596898002,1554.1124129580053,1466.3726589400833,1387.7945434226324,1319.5361919484403,1259.8927660796032,1205.248943432514,1156.1095716064715,1112.088435930572,1072.607027693098,1036.5303472169062,1003.8647306842737,976.2123151982578,950.6597220594231,926.4558645770989,904.2539625150238,883.5590426474619,864.1848367435654,845.600637996093,827.867685270335,810.7810589975843,794.3610009912993,778.9018617437068,764.1887212563212,750.0369515025567
Stock E (Thousands),7189.479522607001,7226.422538790079,7242.65776909302,7242.035087061038,7218.359081620506,7173.144531655648,7105.850153762472,7019.072029408254,6915.870239402016,6802.256799448016,6680.067182272978,6550.887065441435,6414.1739448522685,6271.191646060875,6120.9632803003005,5959.905814851346,5797.355928319024,5630.585019332146,5462.1790347756205,5283.498159632373,5118.79895528092,4956.727627850823,4798.7909578494455,4638.128149838611,4487.622646523815,4340.721464235348,4195.397649659857,4054.3946155721264,3917.7955509433764,3785.6080831256963,3657.7377408868683,3536.9402997209245,3420.9787094726416,3309.158561646362,3201.2135054161045,3097.125602881927,2996.8666437971274,2900.984628767249,2808.6972212037986
Stock D (Thousands),5856.023993071073,5960.718288872977,6060.2340203903705,6151.453126299219,6237.2688064344675,6316.08599904465,6387.92266387687,6448.208522723559,6495.533621924898,6530.782955809417,6554.145048171449,6565.391499369827,6564.892065421869,6553.042612777122,6530.5922464088335,6500.0804808458215,6459.478671070189,6413.148835660869,6359.0107036738345,6310.536394200722,6247.681249884423,6170.475684824175,6090.704948286825,6020.257980039931,5945.267364315491,5868.659506798572,5790.413219151622,5711.370253665517,5630.383525244203,5550.040053912003,5449.400298080901,5365.708789051234,5280.70580730013,5192.54748722113,5105.640913730151,5022.096593947039,4938.684321801531,4854.990859303938,4771.94330764302
Stock C (Thousands),2815.8020815271893,2949.859710280292,3078.380666722676,3193.7351789948816,3320.3684162373575,3452.9475890073786,3592.5579655434963,3730.216077803652,3856.804880295138,3963.397229651384,4047.4196454164553,4107.588193076143,4143.662863707843,4157.373000326687,4150.756280728986,4127.700243630142,4091.3902538119232,4044.9166043625914,3990.8932350870796,3931.662571496195,3868.535526150471,3813.2103152141967,3753.757121095615,3686.758238067083,3615.1519873329466,3543.951066163697,3472.8272646745136,3401.3748944279546,3331.6219443473597,3260.7411384160973,3210.0529119220096,3139.8935461121578,3071.273694155524,3006.5395540670575,2941.980282983135,2875.532619051721,2810.1153843221964,2745.7871641444776,2682.5763441969357
Stock B (Thousands),404.56070703000006,474.5383268311767,546.2633347811333,618.774330285348,698.3109143357664,785.977858291358,884.4452337039573,996.0325957352902,1121.79714997228,1258.521211503812,1407.1248599076514,1568.206540053751,1741.4276653929528,1924.2523488371783,2114.7342814401304,2308.7527161085404,2502.3848764096797,2691.969534084043,2874.763468266137,3047.8562724927697,3210.510865102042,3362.8453871266743,3504.593821677533,3635.9967530559497,3756.9249169479745,3865.896115969889,3965.195261951407,4055.157218927595,4136.158002835911,4208.45170337588,4272.671517077525,4329.066350015152,4378.036903592818,4420.065077099026,4455.312146149436,4484.056918737577,4506.637346230799,4523.355272536538,4534.502091429311
