Occupancy status,Housing type,Income class,Heating energy,Energy performance,Income class owner,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Landlords,Single-family,C1,Power,G,C1,3786.5254301195205,3599.4250109382265,3418.1700383432953,3243.2845021330836,3075.5282847242843,2915.0340886764648,2754.0111498497627,2599.289898366319,2451.2636070929466,2309.8635059299845,2175.0239310754055,2046.6734108212167,1924.7152632795066,1809.0304168785829,1699.4748134706645,1595.8818984868767,1498.061351096202,1405.8106192618186,1318.9183344381988,1237.1684579560824,1160.342349886388,1088.2248795764797,1020.6018663839482,957.2622928426019,897.9980958042889,842.6077226928135,790.8940957164823,742.6648539198331,697.7354098976926,655.9255117655046,617.0620622152244,580.9789583431556,547.5149301363847,516.5158524709684,487.8340991720655,461.32807161975603,436.86237660293256,414.3077311033191,393.5408594296808
Landlords,Single-family,C2,Power,G,C1,2404.513346976627,2271.089570585599,2143.0719503945897,2020.6872201772546,1904.300917267663,1793.8825531690607,1684.5686430584415,1580.4827267314035,1481.7646432062197,1388.2734654101794,1299.8737836964244,1216.4296526732496,1137.7932504004668,1063.8069265704296,994.3020368930506,929.1008046063951,868.0158883137212,810.8572900932215,757.4344176245743,707.5584781432112,661.0437578878841,617.7107053173033,577.3843693154262,539.8955058385721,505.0803268789423,472.7822788185615,442.85077276228026,415.1411614165315,389.51620787334133,365.84407489263145,343.999676539914,323.86439479502803,305.3247904567169,288.2736568793502,272.60958154785214,258.23643822638655,245.0633940958945,233.00472226273033,221.97961466897925
Landlords,Single-family,C3,Power,G,C1,4446.458955239427,4216.639746827322,3994.8167182503794,3781.5391311786498,3577.624937241632,3383.15644825444,3189.0496945328805,3003.182019317102,2825.943474339362,2657.189776210403,2496.7821868169226,2344.57681417377,2200.4025490711806,2064.064593151135,1935.341788574884,1813.9897782296573,1699.7398217302277,1592.3120829488964,1491.4196005688398,1396.7730211304538,1308.0830183076064,1225.0669578436134,1147.445966516281,1074.9473440101035,1007.3042585233939,944.2596000984514,885.5636291757478,830.9741503835053,780.259782134447,733.196063939857,689.5684607102627,649.1720605523624,611.8091116122058,577.2914480452762,545.4396983899888,516.0826474142981,489.0573333558148,464.20885185945417,441.39015377656466
Landlords,Single-family,C4,Power,G,C1,1264.294136888815,1185.5487626585402,1110.7585560127452,1039.9577322592431,973.2495606076695,910.5330454585365,849.2809439315652,791.5227825654522,737.2555295909739,686.3376698583517,638.6338412466927,594.0118108627896,552.3369530641753,513.4733539287757,477.2833463630655,443.62848335993027,412.36940660868044,383.3691170156301,356.49387708255097,331.61422690876674,308.6054260094811,287.34874310333373,267.7305700719753,249.64276697757552,232.98238925773697,217.6523119560565,203.56049959984267,190.6198423362648,178.74863875921622,167.86957328529365,157.91015619462206,148.80245908415557,140.48243777440115,132.89025413373278,125.96997768675165,119.66922579113873,113.93908331144435,108.73392605880008,104.01124586827423
Landlords,Single-family,C5,Power,G,C1,521.7806407756099,488.96559419757614,457.8261389402496,428.3728655577607,400.6447353864297,374.59652922593943,349.1858994171939,325.2450113210707,302.7694613724994,281.6980484172199,261.97239286741694,243.5355688548982,226.32983511449535,210.2970868178711,195.3786636575988,181.51575554336304,168.64934234753062,156.72153128172175,145.67592215612876,135.45801701737227,126.01541907555739,117.29830675217006,109.2590678429297,101.85243188468122,95.03535234887916,88.76725224862783,83.00972142840695,77.72644470725027,72.88339174109296,68.44839580900218,64.3913282217275,60.68398159445628,57.299790485178285,54.21395629881715,51.40332784530874,48.84623989616687,46.52248087784126,44.4132157683306,42.50091175479397
Landlords,Single-family,C1,Power,F,C1,1058.7420916038577,1081.7890646419737,1093.6695690712595,1096.4216002645937,1092.4710438073346,1082.9650016915039,1063.1220559755416,1038.7091861962826,1010.6535690847395,979.1856166123698,944.9405635269379,908.5006655784603,870.3849501836407,831.0517675745868,790.8937226152227,750.2521638595568,709.4143727725747,668.6250480527968,628.092212955798,587.9865961564784,548.4646238451392,509.6577186521569,471.6749643211984,434.6062390816191,398.52404320610253,363.48777669736006,329.54391115788223,296.7276472654027,265.06498949838306,234.57319454348797,205.26262552611672,177.1373399367051,150.19558034680307,124.43090231972128,99.83343458090603,76.38880149118323,54.0795951273558,53.05742170920255,53.03194144084055
Landlords,Single-family,C2,Power,F,C1,3061.007870152493,2991.1947200027926,2915.1506712730525,2834.4249735759336,2750.838681983096,2665.2168590733277,2572.7555420191256,2478.717320613681,2383.8567536763517,2288.4140115663363,2192.8813982618344,2097.7202862274034,2003.3455286279514,1910.1228968712724,1818.3622808008615,1728.3247951327928,1640.2199702076236,1554.2164856903987,1470.447524221287,1389.013198707977,1309.9949104594348,1233.452680524908,1159.4268517778453,1087.9412481985185,1019.0048775493717,952.6161448036862,888.7626128922926,827.4225955236099,768.5678422121687,712.1629967982867,658.1680104130942,606.5386282409532,557.2261637514712,510.1791634071773,465.3449359642427,422.667504666621,382.08935416306423,343.5518416171088,306.99554254931826
Landlords,Single-family,C3,Power,F,C1,2948.7772796828963,2915.5501591148823,2869.889236482083,2814.3591123090896,2751.9988654170197,2684.2157983166544,2604.1234340999035,2519.630773121552,2431.9390036753125,2341.382404918998,2248.766074172287,2154.8353902002095,2060.2574365665687,1965.6209588047805,1871.4278149437573,1778.108652147823,1686.018773435886,1595.4540095725295,1506.658733339184,1419.8274985189519,1335.130492458243,1252.7048172018247,1172.6575870201189,1095.070435592199,1020.0020949653479,947.4943026266975,877.5718341275106,810.2448064266621,745.5120960157356,683.3612703117924,623.771582481876,566.71478447978,512.1553030553598,460.05226228122257,410.3611697213863,363.0323728543425,318.01293322429126,275.24725530539797,234.67762315244536
Landlords,Single-family,C4,Power,F,C1,1321.661898442881,1294.9455271274628,1263.928998676329,1229.525911658464,1192.7640049045428,1154.1645662241522,1111.597157880497,1067.6335813152916,1022.7218350211787,977.0565783222463,930.9473463004125,884.67973363592,838.5092250233324,792.6609356974805,747.3273646071859,702.6727773569139,658.832647995525,615.9190404367405,574.0235783764788,533.219201488249,493.56649340394375,455.1130257490277,417.89455115118795,381.9367287487585,347.2562693044475,313.8627994877162,281.75922277812947,250.94265240389626,221.40559453040558,193.13614892732338,166.11903904614624,140.33594766364905,115.76579309453933,92.38535063817302,70.17036158927556,66.12183110195913,66.11360283494498,66.10697929482849,66.10167585620111
Landlords,Single-family,C5,Power,F,C1,967.6098004756702,941.6991737681604,914.3354099964978,885.9185191098045,856.9046294183792,827.5089214540792,796.5037760625921,765.2378394227844,733.91298598547,702.6119769596079,671.4672101701152,640.6028849662662,610.130685925606,580.1488462674389,550.7404307088276,521.9747406215089,493.90675504459466,466.57995186147826,440.0277661167456,414.27468115676555,389.3390352148498,365.2332648330992,341.96435288057125,319.53471426995407,297.9427098152352,277.1837176909561,257.2501333077405,238.13182692141865,219.81689613879576,202.2915290044756,185.54067447105683,169.54818021853077,154.29674715816918,139.76839023273354,125.94498029473132,112.80743941570739,100.33635407459617,88.51207536796895,77.31482682390676
Landlords,Single-family,C1,Power,E,C1,2424.084521822404,2477.431326392453,2524.068758409302,2563.993569325666,2597.744751959848,2625.656618375053,2646.9368526457347,2662.3962069850786,2672.636004548446,2677.852891615067,2678.6276210864503,2675.5150624701682,2669.0289581722395,2659.6348546402733,2647.7184293157757,2633.625621985694,2617.6411977470807,2600.0015535581615,2580.9042241807037,2560.4566406753574,2538.8431883167978,2516.226005328878,2492.748470604356,2468.5377368315258,2443.708453718539,2418.3614352163377,2392.5878508307933,2366.4693385493747,2340.0782302597413,2313.47691390144,2286.724809809088,2259.875108921561,2232.975445018872,2207.2185823761197,2181.472831249147,2155.769605334981,2130.136541134991,2083.5614074756027,2036.3248275861158
Landlords,Single-family,C2,Power,E,C1,3003.12457300168,3076.429267667079,3139.028371362981,3191.6998208844766,3235.743153171864,3271.6739107872895,3297.349469779943,3315.2878752094075,3326.4463469806306,3331.189794488469,3330.3340272939863,3324.647123717971,3314.828025278697,3301.499343201791,3285.171604215183,3266.293044955736,3245.2269824954487,3222.2701284198915,3197.6658893462927,3171.543953754131,3144.121598761187,3115.5877615167174,3086.107620889665,3055.8262029930183,3024.8734985777905,2993.362482158109,2961.393333766579,2929.054946572468,2896.427250194391,2863.578024290358,2830.5728135208888,2797.470531969644,2764.3259383660807,2732.5962178950926,2700.8775141162005,2669.2062379814997,2637.614641403427,2606.131234238909,2574.781096302615
Landlords,Single-family,C3,Power,E,C1,2538.1319146321553,2641.7171666668555,2732.9326553290784,2812.304815979206,2881.119419064548,2939.9828205032013,2986.9534153945406,3024.274337620076,3053.0477077425567,3073.6642460790363,3087.1088680240796,3094.3123553063006,3096.12625006783,3093.3135316849084,3086.500875722894,3076.2443010121106,3062.997169685717,3047.1323972468217,3028.9586442001037,3008.6405130543912,2986.461107486005,2962.668066013034,2937.479247491866,2911.0870684943316,2883.6651902425137,2855.3650391661804,2826.3254216192927,2796.6681112199326,2766.501016486173,2735.9164951983225,2705.00337383319,2673.8412074617722,2642.500691612721,2612.402954620268,2582.2142072505953,2551.984481834511,2521.758147015386,2491.574460851054,2461.479653073113
Landlords,Single-family,C4,Power,E,C1,2266.0045615249055,2291.4837569119886,2311.8938156483005,2327.583152050588,2339.155014161033,2346.8613735867043,2349.6961171991934,2348.8519806210925,2344.787230249421,2337.694489518896,2327.9707516653493,2315.9896478466067,2302.091151568457,2286.577870344681,2269.6991581598245,2251.6731714603307,2232.677683107356,2212.858728452531,2192.337065822797,2171.1853648619826,2149.5092705981397,2127.403740647642,2104.9492975616313,2082.215843935338,2059.265777926902,2036.1531299710105,2012.9255904811944,1989.6252857286045,1966.2899209530128,1942.9518791008863,1919.6415167344148,1896.3858292174957,1873.208483131621,1851.0804112490016,1829.0544265545368,1789.4105401171112,1746.1244705299948,1703.250201943589,1660.8011536410038
Landlords,Single-family,C5,Power,E,C1,1205.1264890188554,1222.53880856483,1236.7515420683253,1248.0428031866115,1256.8272980364204,1263.2590335716482,1266.626427145027,1267.7717230451487,1266.982371117554,1264.3759560745755,1260.192942632203,1254.6592547172718,1247.979873113496,1240.3367363398465,1231.8791024882032,1222.7370967920597,1213.0160440783375,1202.8018102447816,1192.1647215047574,1181.144362534789,1169.8019962156036,1158.1906887552573,1146.3566107484885,1134.340126568977,1122.1773769419233,1109.9007292577182,1097.5381581847578,1085.1138122201044,1072.6493404959538,1060.163073316183,1047.6725799304402,1035.1935351980014,1022.7397316779441,1010.8429879805761,998.9820925450116,987.1666758659095,975.4052347728576,963.7052202606766,952.0731418772446
Landlords,Single-family,C1,Power,D,C1,377.5147204297169,453.2973469762165,538.5225403165156,631.0182112772228,728.1340653468785,828.441216647664,944.6810736505826,1064.279475627279,1185.72195316587,1307.7491745925813,1429.2540421672732,1549.2384229714166,1666.8464860556965,1781.3759445231956,1892.2395335721399,1999.0177450879642,2101.402361085228,2199.1663045096902,2292.1379155887744,2379.9309888177504,2462.520155535501,2539.9165509974364,2612.162887985577,2679.327936101841,2741.5204472112882,2798.84663253434,2851.4265872385313,2899.3907573409397,2942.8759667963186,2981.977328576728,3016.84959949313,3047.649623843238,3074.537907301217,3094.1329871542735,3110.2024364210542,3122.9042204515454,3132.3935300885987,3139.5604680550255,3144.547164716295
