,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Heating intensity C3 (%),0.7312676430021602,0.7430936965691098,0.7543787320620321,0.7651499725376198,0.7754697862456906,0.7853654673372714,0.7948719941852799,0.8040311728515162,0.8128698628203949,0.8214174611159318,0.8296950968289937,0.8377220839865723,0.8455254525148197,0.8531154886832362,0.8605089886074675,0.8677096718379405,0.8747419689493806,0.8816270214071575,0.8883506338722696,0.8949385922284953,0.9013878760676195,0.907713501961692,0.9139110724595132,0.9199912585770917,0.9259465064134725,0.9317792883583564,0.9374957281970177,0.9430894521665669,0.948569634295404,0.9539374009322072,0.9591972530586733,0.9643573178714026,0.9694252127367884,0.9744117674590356,0.9793063124059794,0.9841193188636158,0.9888753887068155,0.9935739552762394,0.9982161631023139
Heating intensity C4 (%),0.7947980685405481,0.8064894593533818,0.8175936183293371,0.8281561314154358,0.8382502582397724,0.8479144122547262,0.8571898920096296,0.8661211514331834,0.8747383813529486,0.8830720253692418,0.8911449515147786,0.8989773401237929,0.9065954092629807,0.9140110474316568,0.921246086852989,0.9283131097132798,0.9352118494454981,0.9419427848603977,0.9485330562723656,0.9549968002909455,0.9613486783555283,0.967590473404815,0.973714611667245,0.9797227974341103,0.9856205949039868,0.9913704753411866,0.9970099044619636,1.0025359768845583,1.007964622327183,1.0132965088515276,1.018535378067427,1.0236864572317534,1.0287541361863741,1.0337443007394027,1.0386538389006432,1.0435048278026386,1.048305331520807,1.0530571991302333,1.0577642611984475
Heating intensity C5 (%),0.8650006350914924,0.8779233650507171,0.8900970173605407,0.9015917786617241,0.9125022704755282,0.922884731029058,0.9327951523681776,0.9422905080239863,0.9514111770455133,0.9601962493038134,0.9686762070142471,0.9768771920070421,0.9848304228659922,0.9925519351669929,1.0000676087559703,1.007392883213695,1.0145272850042513,1.021503973828963,1.0282823320150651,1.0349156941573026,1.0414313199911875,1.0478319267685172,1.0540673870061348,1.0601773491060154,1.066176492329548,1.0720612159914682,1.0778370677875664,1.083503763055144,1.089069191344282,1.0945341312924615,1.0999024748359987,1.1051794847317549,1.110372609348029,1.115491506059834,1.1205389345697494,1.1255232161664812,1.1304524979706896,1.1352889702931341,1.1400769904642036
Stock (Thousands),23972.6396172026,24254.163899013914,24527.7518008499,24792.45191925444,25049.544472663187,25298.435353125198,25539.272182138728,25772.966155413782,25999.669301088168,26219.91649834976,26433.856238703374,26641.632329498498,26844.168704341115,27041.21555521871,27233.69815435373,27421.755015381797,27605.121442372663,27785.120282582477,27961.081629568307,28133.124559024924,28301.363773508576,28465.50570459484,28624.43835258433,28778.6584867915,28927.03571490251,29069.241656645798,29205.35111073246,29334.207898678593,29456.28627226319,29571.239775903658,29679.12952808779,29780.428065771932,29875.60932953937,29965.562406367415,30050.35039247948,30130.8649547366,30208.00042758597,30281.82063485535,30352.803944244097
Stock G (Thousands),3821.034095365701,3573.9654381884975,3354.9865281542825,3159.6659532072986,2984.4734247926663,2826.5563988320973,2683.580557914136,2553.6140296336894,2435.0420028001695,2326.502781774132,2226.8391828503773,2135.0610531514894,2050.316006705829,1971.8662729978391,1899.0701585497409,1831.3670855352966,1768.2653636879475,1709.332146239055,1654.1850760634927,1602.485304106513,1553.9317087625216,1508.2559564477256,1465.2183055505577,1424.6040167199665,1386.220281406216,1349.8937531814436,1315.4676486902151,1282.8005180067373,1251.7642279819572,1222.2424777371343,1194.129499810665,1167.3289303648805,1141.7528113223207,1117.3207151863026,1093.9589791444337,1071.600023997803,1050.1817505979113,1029.6471030813923,1009.9432752416908
Stock F (Thousands),3852.4959984486304,3745.623134123094,3630.0940814815062,3510.8247868906947,3389.7937710686556,3268.458705868754,3147.9037711568853,3028.929120181744,2912.119147938946,2797.902011924989,2686.57925931683,2578.356964090931,2473.3649738779573,2371.680246191201,2273.8905105259155,2180.7606663310657,2092.226623940656,2009.6768683255718,1935.9012638228355,1866.1262265276125,1799.3569532123204,1734.6069381458242,1675.1277211330384,1619.3757042818957,1566.2265726751102,1518.5156530126087,1473.2256318918392,1429.657260397592,1387.1235525435127,1346.5716315916825,1307.2862031491366,1269.4278465331593,1233.5597438833624,1199.0618834798138,1167.6284284979106,1138.0934294972542,1110.0060125527752,1083.8430712467134,1059.207986679737
Stock E (Thousands),7189.479522607001,7266.719058153167,7333.646500634774,7388.996317976122,7433.561421629319,7468.1327763198715,7493.390205129497,7510.004167175525,7518.590809846055,7519.739065823978,7513.993020240802,7501.853671457086,7483.8153903417415,7460.284693225273,7431.174923853408,7396.066934917362,7355.34089649149,7307.872263110995,7250.972482130679,7189.615220694238,7124.986461400643,7058.299353721904,6986.4915612757795,6911.276837164025,6833.920359154702,6751.717372741517,6667.780494387301,6582.921811358943,6497.892831605544,6411.817017569918,6325.47249150902,6238.748953627241,6151.086803708979,6063.206305661822,5973.443096262458,5882.9986658361095,5792.335341327286,5703.777250319711,5614.96257073159
Stock D (Thousands),5856.023993071073,5917.560727647272,5974.215389965805,6026.32634765699,6074.278022386912,6118.354634244298,6158.857954586879,6196.0109414326735,6230.0293163992865,6261.076824024914,6289.321926467861,6314.908448494045,6337.954804923488,6358.607476289685,6376.92238740341,6393.020578721978,6406.9919223513025,6418.92351368346,6428.934498558637,6437.0922505589815,6443.45407561298,6448.080428816815,6450.98341297666,6452.187478444281,6451.670626005803,6449.611944138144,6445.982392500248,6440.813476368906,6434.1640940282505,6426.0632236002,6416.575231619959,6405.7322062922285,6393.614198632687,6380.200345480695,6365.533490405842,6349.643284570439,6332.591521591922,6311.665884710108,6289.678433730573
Stock C (Thousands),2815.8020815271893,2883.9325326101334,2947.060615183655,3005.685671577014,3060.237906719851,3111.087561283674,3158.5537058735163,3202.927182649683,3244.4529956349866,3283.3560241032606,3319.81774601209,3354.027590506033,3386.129573376075,3416.267128999851,3444.5606201930013,3471.139516082607,3496.116829038134,3519.6050501977747,3541.7820393348707,3562.7420049986454,3582.561433688157,3601.2397955222173,3618.845939661568,3635.420049983197,3651.0554846786586,3665.6365155000826,3679.2739254715416,3691.9685266162596,3703.7803760391225,3714.727222825897,3724.8051185743943,3734.043390990411,3742.4657139435853,3750.0928542964,3756.939202219368,3763.0246581331094,3768.3555080076358,3772.9124813914154,3776.711069135238
Stock B (Thousands),404.56070703000006,456.37755039937133,508.2183055191675,560.0167436677999,611.7098959331048,663.2465124541461,714.5731710904033,765.6383153263533,816.4020939144756,866.8247742734612,916.8730939916974,966.4994315802792,1015.6876787568284,1064.4066366196125,1112.6292240667499,1160.3313760335097,1207.4997863532328,1254.111484505682,1300.1630032862495,1345.6403872696167,1390.5339776939368,1434.8402350239785,1478.536082241051,1521.6228886248655,1564.093097519456,1605.9387079221226,1647.1522410007276,1687.744143690093,1727.6772629694603,1766.961350005954,1805.5960359574215,1843.579254484722,1880.9049103802697,1917.5677892682445,1953.5733821438384,1988.9151097199851,2023.5710913345697,2057.5860956036895,2090.935479377593
