Occupancy status,Housing type,Income class,Heating energy,Energy performance,Income class owner,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Landlords,Single-family,C1,Power,G,C1,3786.5254301195205,3638.286429400031,3494.212636522456,3354.681176300001,3220.191924466811,3090.676552394043,2966.0496105431766,2846.2110835603385,2731.047881279746,2620.435927456966,2514.243666140838,2412.3354654512636,2314.5733333623034,2220.8182795204702,2130.931385821981,2044.774814404809,1962.212370296199,1883.1101592169546,1807.3368012401097,1734.764034564761,1665.2671967202702,1598.724771206509,1535.0187055005615,1474.0345312461855,1415.6613283959368,1359.7918693505187,1306.3228735445919,1255.1550800560556,1206.1931847471972,1159.3456325761554,1114.5246758141793,1071.6461458656954,1030.6293098869096,991.3967342136187,953.8741174550344,917.9901769470075,883.6766022819004,850.8678111474644,819.5009073308116
Landlords,Single-family,C2,Power,G,C1,2404.513346976627,2295.6007735110575,2190.7106727606197,2090.0056591726416,1993.7185238836414,1901.7255205897627,1813.8951002107592,1730.0897008257612,1650.1668315406487,1573.9804363994326,1501.383954023358,1432.2318045767452,1366.3803779375296,1303.6887786449981,1244.0193708709687,1187.2383449995768,1133.2158910435028,1081.8264999898715,1032.9489825030255,986.4667245928747,942.2680105023607,900.2453447031965,860.2955229810038,822.3195931391276,786.2227279895832,751.9141809173769,719.3073416542451,688.3196654248542,658.8725352743497,630.8910490813261,604.3039807031213,579.0435294397586,555.0451560695072,532.2474302461211,510.59186380980424,490.02277781975255,470.48720641505747,451.93470469336097,434.31726127178797
Landlords,Single-family,C3,Power,G,C1,4446.458955239427,4262.158902857196,4083.661857373597,3911.363492264253,3745.7977280355676,3586.833712486263,3434.3221380767236,3288.0983856684484,3147.9843964055112,3013.79117718485,2885.323534469414,2762.3836283084224,2644.772943867948,2532.2938333199004,2424.7507039293914,2321.9511768481543,2223.706638156318,2129.8329497022105,2040.1506360864262,1954.4855212782568,1872.66931884926,1794.538849318679,1719.9363357457878,1648.7094769130297,1580.7113443635835,1515.800463337394,1453.8410517886064,1394.7030322557296,1338.2618977715936,1284.3984189017983,1232.9986645351742,1183.9536674180722,1137.159210332055,1092.5156249548334,1049.9275582016533,1009.3038004010187,970.5571879659635,933.6042918912146,898.3653315494911
Landlords,Single-family,C4,Power,G,C1,1264.294136888815,1198.3388595822987,1135.4287233622917,1075.58432050248,1018.8609152790596,965.1311649347867,914.2670536631308,866.1408600772038,820.6257300348127,777.5963661617776,736.9303393670795,698.5088468965565,662.2170924484312,627.9445342345854,595.5850248957303,565.0369401827923,536.2031351068977,508.9909477794801,483.3120632739204,459.08250424792027,436.222609705254,414.65666008125004,394.31278943983096,375.12285213213625,357.0222536917559,339.94982492194043,323.8477395466158,308.66138137405096,294.3391923208239,280.8324887484724,268.0953522589465,256.0844489609324,244.75888244961794,234.08005817813628,224.0115453829042,214.51895842054844,205.56985694336117,197.13361090317932,189.18131138795664
Landlords,Single-family,C5,Power,G,C1,521.7806407756099,494.2405264364031,467.99351548092176,443.0455839654125,419.4168277561901,397.05203432313914,375.8958682823859,355.8932600472423,336.9896320713194,319.13116636544186,302.26549177775667,286.3418797323575,271.31139025130864,257.1269634182158,243.7434664534796,231.117750252252,219.20861433726637,207.97680584955654,197.38496036834758,187.39759404398797,177.9811192328365,169.10363093081898,160.7348670541425,152.84615020863114,145.41031493411336,138.4016498002143,131.79586458518057,125.57003228242189,119.70252223321985,114.1729220134337,108.96199455863157,104.05159393847522,99.42460433285379,95.06488275349336,90.95720048231698,87.08719254174626,83.44131488220985,80.0067875479954,76.77155643343339
Landlords,Single-family,C1,Power,F,C1,1058.7420916038577,1113.9436296943177,1159.8343632736387,1197.946103393525,1230.576012820185,1258.167321576436,1281.2568798737793,1300.4329061144776,1316.3301573390827,1328.1978048657868,1336.2438042540998,1340.6884047258318,1341.7643571132764,1339.7140147966156,1334.7000336906553,1326.9311573216742,1316.5751930959677,1303.7702655345329,1288.6359159784538,1271.1253110045168,1251.4687748519711,1229.883197333865,1206.5726179200121,1181.7284908838817,1155.5335863368962,1128.1539942019465,1099.7446713411246,1070.4499761797438,1040.4042199862745,1009.7023431603825,978.4664274771499,946.8092542898372,914.8348828246874,882.639211175197,850.3096284590943,817.927429229309,785.5673255913164,753.2975775825372,721.1805269222276
Landlords,Single-family,C2,Power,F,C1,3061.007870152493,3024.2838141430957,2982.0667264892286,2935.5723227247177,2886.497536288754,2835.219556757412,2782.1553083775434,2727.7354024325527,2672.400480327222,2615.7588043543833,2557.9808133991864,2499.2359590990136,2439.693500820029,2379.5213968918924,2318.8360949477337,2257.775839141677,2196.4517588224676,2134.9553281925578,2073.365190758813,2011.6683246455216,1949.9998159704774,1888.4839930058638,1827.2351182499622,1766.3577562949722,1705.949656757121,1646.0963394887974,1586.8751773861327,1528.3559444597925,1470.6013079794704,1413.6522934316542,1357.5621112419608,1302.3776956145596,1248.1401456896504,1194.885161549435,1142.6430588347268,1091.4399730464381,1041.2978679615312,992.2346118221196,944.2643986134572
Landlords,Single-family,C3,Power,F,C1,2948.7772796828963,2962.356586516866,2965.366300763992,2959.7694625623617,2948.42425784944,2931.9114055447176,2910.9079090733985,2886.1385569174995,2858.369514960933,2826.7762406692364,2791.626198201325,2753.1954255552937,2711.7691232436036,2667.6386504919446,2621.000758341054,2572.1020771832905,2521.1411616623695,2468.282030743938,2413.667079447023,2357.2559211532084,2299.3102457340447,2240.0745301699635,2179.776936334811,2118.629748906801,2056.8357955901192,1994.5754977118183,1932.0155213942062,1869.3095461300081,1806.5990050969071,1743.981884824829,1681.5841185565073,1619.5205046391768,1557.8954327045474,1496.8035936176454,1436.3298588119874,1376.5516043034565,1317.5385103200038,1259.3526905589865,1202.0493852617421
Landlords,Single-family,C4,Power,F,C1,1321.661898442881,1310.735502260909,1295.9641529504352,1278.0621269501157,1257.9717087415197,1235.9639553027541,1212.323845819799,1187.337066975797,1161.2877440921523,1134.043876760697,1105.749859559317,1076.545332678554,1046.5655412093909,1015.9408089416409,984.7723110336192,953.168630124855,921.2222774198052,889.0136699575118,856.6146508270887,824.0531474752063,791.421289357059,758.8032696023952,726.275886484465,693.9089392366855,661.767556037478,629.9081897387705,598.381599352574,567.2332543334617,536.5037278821909,506.2226394702232,476.4233513607628,447.1350956216474,418.3832875141716,390.1898370637488,362.57331437253623,335.5494564539057,309.13130916060067,283.3293744580942,258.1518485823584
Landlords,Single-family,C5,Power,F,C1,967.6098004756702,950.4722832891754,931.9883287998739,912.4787102329983,892.3616315994517,871.7518004147862,850.7675996059285,829.5258158774485,808.1407224778302,786.5579269980831,764.8332305389102,743.0197173783398,721.1680422903472,699.326342781199,677.5307505940572,655.8200597826799,634.226501716701,612.7774277771581,591.4967453816419,570.3912763725978,549.4928424441515,528.8300618587322,508.42859701131835,488.3113164292501,468.4992225382872,449.0098456469323,429.8584813161496,411.0583705881015,392.6208586436498,374.55309817377207,356.86367289231896,339.5595778505609,322.64635050219823,306.1281978454526,290.0080659265396,274.28783283137244,258.96838538139986,244.04965652240622,229.53073327074569
